label,latitude,longitude,region,department,class_name,nearest_train_station
queven,47.784331042,-3.418526738,bretagne,morbihan,city,Gestel
riantec,47.718519644,-3.30296561,bretagne,morbihan,city,Lorient
la roche bernard,47.51954187,-2.302657759,bretagne,morbihan,city,Malansac
rochefort en terre,47.69896182,-2.344427658,bretagne,morbihan,city,Malansac
ruffiac,47.814045411,-2.285064145,bretagne,morbihan,city,Malansac
st ave,47.698698157,-2.74177733,bretagne,morbihan,city,Vannes
st caradec tregomel,48.032460733,-3.351418239,bretagne,morbihan,city,Quimperlé
st guyomard,47.779433861,-2.50230085,bretagne,morbihan,city,Questembert
st jacut les pins,47.67785632,-2.212340143,bretagne,morbihan,city,Malansac
st laurent sur oust,47.791784467,-2.313935972,bretagne,morbihan,city,Malansac
st malo de beignon,47.956136106,-2.144731056,bretagne,morbihan,city,Montfort-sur-Meu
st marcel,47.811592521,-2.416898853,bretagne,morbihan,city,Jussey
st thuriau,48.017181057,-2.943536857,bretagne,morbihan,city,Pontivy
sarzeau,47.524108986,-2.751721049,bretagne,morbihan,city,Vannes
seglien,48.102464719,-3.151731901,bretagne,morbihan,city,Pontivy
surzur,47.569107019,-2.627192139,bretagne,morbihan,city,Vannes
la trinite surzur,47.604979517,-2.592064463,bretagne,morbihan,city,Vannes
belle isle en terre,48.531064511,-3.381836707,bretagne,côtes d'armor,city,Plougonver
bobital,48.414616381,-2.097435549,bretagne,côtes d'armor,city,Dinan
le bodeo,48.326240143,-2.9213548410000003,bretagne,côtes d'armor,city,Quintin
bourbriac,48.466140899,-3.199849798,bretagne,côtes d'armor,city,Moustéru
brelidy,48.64928975,-3.227795453,bretagne,côtes d'armor,city,Brélidy-Plouëc
bringolo,48.577161164,-3.006333617,bretagne,côtes d'armor,city,Châtelaudren-Plouagat
caouennec lanvezeac,48.705893906,-3.367553771,bretagne,côtes d'armor,city,Lannion
caouennec lanvezeac,48.705893906,-3.367553771,bretagne,côtes d'armor,city,Lannion
les champs geraux,48.426009281,-1.977655255,bretagne,côtes d'armor,city,Dinan
la chapelle blanche,48.268305714,-2.128438871,bretagne,côtes d'armor,city,Pontcharra-sur-Breda-Allevard
le mene,48.282633001,-2.531190072,bretagne,côtes d'armor,city,Plénée-Jugon
le mene,48.282633001,-2.531190072,bretagne,côtes d'armor,city,Plénée-Jugon
erquy,48.619417039,-2.458382714,bretagne,côtes d'armor,city,Landébia
binic etables sur mer,48.616851128,-2.837862888,bretagne,côtes d'armor,city,Plouvara-Plerneuf
le haut corlay,48.340493232,-3.03212617,bretagne,côtes d'armor,city,Quintin
hillion,48.50299934,-2.646209136,bretagne,côtes d'armor,city,Yffiniac
le hingle,48.397989941,-2.082844139,bretagne,côtes d'armor,city,Dinan
illifaut,48.144442704,-2.336134432,bretagne,côtes d'armor,city,St-Méen
jugon les lacs commune nouvelle,48.406111037,-2.326902171,bretagne,côtes d'armor,city,Plénée-Jugon
jugon les lacs commune nouvelle,48.406111037,-2.326902171,bretagne,côtes d'armor,city,Plénée-Jugon
kerbors,48.823601194,-3.1817615,bretagne,côtes d'armor,city,Lancerf
langoat,48.734972054,-3.297972166,bretagne,côtes d'armor,city,Brélidy-Plouëc
langueux,48.5000312,-2.709716021,bretagne,côtes d'armor,city,St-Brieuc
lanrelas,48.246159706,-2.295194597,bretagne,côtes d'armor,city,St-Méen
lanvallay,48.451576812,-2.011490444,bretagne,côtes d'armor,city,Dinan
lescouet gouarec,48.169287241,-3.206383116,bretagne,côtes d'armor,city,Pontivy
lezardrieux,48.803433025,-3.109066355,bretagne,côtes d'armor,city,Lancerf
lezardrieux,48.803433025,-3.109066355,bretagne,côtes d'armor,city,Lancerf
locarn,48.332425147,-3.409971201,bretagne,côtes d'armor,city,Carnoët-Locarn
loguivy plougras,48.510493753,-3.491728034,bretagne,côtes d'armor,city,Plounérin
lohuec,48.462189358,-3.526941475,bretagne,côtes d'armor,city,Callac
mael pestivien,48.403766536,-3.290294541,bretagne,côtes d'armor,city,Les Mais
mellionnec,48.168474344,-3.290144822,bretagne,côtes d'armor,city,Carhaix
merleac,48.272646106,-2.911188349,bretagne,côtes d'armor,city,Uzel
guerledan,48.201483257,-2.957966114,bretagne,côtes d'armor,city,Uzel
pedernec,48.588026489,-3.277099925,bretagne,côtes d'armor,city,Belle-Isle-Bégard
perros guirec,48.812104419,-3.466956832,bretagne,côtes d'armor,city,Lannion
plaintel,48.410267274,-2.810348049,bretagne,côtes d'armor,city,Plaintel
pledran,48.443222941,-2.745103235,bretagne,côtes d'armor,city,Plaintel
plelo,48.554037429,-2.927614501,bretagne,côtes d'armor,city,Châtelaudren-Plouagat
pleslin trigavou,48.527547035,-2.071277209,bretagne,côtes d'armor,city,La Hisse
pleslin trigavou,48.527547035,-2.071277209,bretagne,côtes d'armor,city,La Hisse
pleudaniel,48.761963472,-3.154469571,bretagne,côtes d'armor,city,Traou-Nez
ploezal,48.716832645,-3.180858529,bretagne,côtes d'armor,city,Pontrieux
beaussais sur mer,48.560466315,-2.136524705,bretagne,côtes d'armor,city,Corseul-Languenan
ploubazlanec,48.805320954,-3.04473119,bretagne,côtes d'armor,city,Paimpol
ploubazlanec,48.805320954,-3.04473119,bretagne,côtes d'armor,city,Paimpol
plouguenast langast,48.279779756,-2.690027031,bretagne,côtes d'armor,city,Uzel
plouguernevel,48.234168387,-3.24730828,bretagne,côtes d'armor,city,Carnoët-Locarn
plouha,48.682031087,-2.931519031,bretagne,côtes d'armor,city,Paimpol
plouisy,48.583991478,-3.191243271,bretagne,côtes d'armor,city,Gourland
ploulec h,48.71803918,-3.500180988,bretagne,côtes d'armor,city,Lannion
plourivo,48.741509933,-3.091598736,bretagne,côtes d'armor,city,Lancerf
plouvara,48.497149085,-2.925239702,bretagne,côtes d'armor,city,Plouvara-Plerneuf
plufur,48.610933451,-3.572433927,bretagne,côtes d'armor,city,Plounérin
plussulien,48.278224784,-3.065549062,bretagne,côtes d'armor,city,Quintin
pordic,48.567376479,-2.830210008,bretagne,côtes d'armor,city,La Méaugon
prat,48.682032486,-3.298021229,bretagne,côtes d'armor,city,Brélidy-Plouëc
quessoy,48.426865219,-2.656445334,bretagne,côtes d'armor,city,Yffiniac
quevert,48.463001441,-2.085788252,bretagne,côtes d'armor,city,Dinan
quintenic,48.510245829,-2.42140181,bretagne,côtes d'armor,city,Landébia
rostrenen,48.22135025,-3.311657917,bretagne,côtes d'armor,city,Carnoët-Locarn
runan,48.686788237,-3.227091755,bretagne,côtes d'armor,city,Brélidy-Plouëc
st brieuc,48.514851378,-2.763309782,bretagne,côtes d'armor,city,St-Brieuc
st connec,48.18018553,-2.925741646,bretagne,côtes d'armor,city,Loudéac
st herve,48.274153231,-2.812255966,bretagne,côtes d'armor,city,Uzel
st laurent,48.615843029,-3.242977938,bretagne,côtes d'armor,city,St-Pierre-en-Faucigny
st maden,48.337609975,-2.068742701,bretagne,côtes d'armor,city,Caulnes
st maudez,48.454479579,-2.182541955,bretagne,côtes d'armor,city,Corseul-Languenan
st nicodeme,48.354078023,-3.339845092,bretagne,côtes d'armor,city,Callac
st pever,48.482530838,-3.090727046,bretagne,côtes d'armor,city,Guingamp
st potan,48.557421713,-2.293195035,bretagne,côtes d'armor,city,Plancoët
st quay portrieux,48.654096289,-2.84326682,bretagne,côtes d'armor,city,Châtelaudren-Plouagat
st thelo,48.246378672,-2.840953157,bretagne,côtes d'armor,city,Uzel
senven lehart,48.435248163,-3.065250536,bretagne,côtes d'armor,city,Châtelaudren-Plouagat
tramain,48.399918388,-2.389069547,bretagne,côtes d'armor,city,Plénée-Jugon
trebry,48.345687559,-2.557666647,bretagne,côtes d'armor,city,Plestan
tredias,48.365029092,-2.22318559,bretagne,côtes d'armor,city,Broons
treguier,48.784328349,-3.23236607,bretagne,côtes d'armor,city,Traou-Nez
trelivan,48.430507521,-2.106615694,bretagne,côtes d'armor,city,Dinan
tremereuc,48.560306748,-2.063742233,bretagne,côtes d'armor,city,La Hisse
tremeur,48.350655971,-2.268540493,bretagne,côtes d'armor,city,Broons
treogan,48.186935466,-3.529372716,bretagne,côtes d'armor,city,Carhaix
le vieux bourg,48.390679498,-3.003639078,bretagne,côtes d'armor,city,Quintin
allineuc,48.311573307,-2.867064963,bretagne,côtes d'armor,city,Uzel
begard,48.634782583,-3.291535083,bretagne,côtes d'armor,city,Belle-Isle-Bégard
berhet,48.697506385,-3.30845977,bretagne,côtes d'armor,city,Brélidy-Plouëc
la bouillie,48.583588595,-2.441947295,bretagne,côtes d'armor,city,Landébia
brusvily,48.393989061,-2.117702839,bretagne,côtes d'armor,city,Dinan
le cambout,48.059112645,-2.6208419320000003,bretagne,côtes d'armor,city,Loudéac
carnoet,48.3592397,-3.532103641,bretagne,côtes d'armor,city,Carnoët-Locarn
caurel,48.217245547,-3.039755655,bretagne,côtes d'armor,city,Pontivy
cavan,48.682154744,-3.352407327,bretagne,côtes d'armor,city,Lannion
la chapelle neuve,48.465714134,-3.439967064,bretagne,côtes d'armor,city,Plougonver
le mene,48.282633001,-2.531190072,bretagne,côtes d'armor,city,Plénée-Jugon
corseul,48.483035588,-2.166319018,bretagne,côtes d'armor,city,Corseul-Languenan
crehen,48.53989692,-2.190296083,bretagne,côtes d'armor,city,Plancoët
duault,48.364888617,-3.436000756,bretagne,côtes d'armor,city,Le Pénity
binic etables sur mer,48.616851128,-2.837862888,bretagne,côtes d'armor,city,Plouvara-Plerneuf
gomene,48.180098194,-2.49202851,bretagne,côtes d'armor,city,Loudéac
graces,48.544781997,-3.182427449,bretagne,côtes d'armor,city,Gourland
grace uzel,48.250373749,-2.794165533,bretagne,côtes d'armor,city,Uzel
guingamp,48.560629908,-3.153482472,bretagne,côtes d'armor,city,Guingamp
hillion,48.50299934,-2.646209136,bretagne,côtes d'armor,city,Yffiniac
kerfot,48.736872066,-3.031479505,bretagne,côtes d'armor,city,Paimpol
kermoroc h,48.614871381,-3.20363397,bretagne,côtes d'armor,city,Trégonneau-Squiffiec
lamballe armor,48.485734593,-2.472990332,bretagne,côtes d'armor,city,Lamballe
lamballe armor,48.485734593,-2.472990332,bretagne,côtes d'armor,city,Lamballe
landebaeron,48.637650067,-3.204871813,bretagne,côtes d'armor,city,Trégonneau-Squiffiec
landehen,48.422074366,-2.541774632,bretagne,côtes d'armor,city,Lamballe
langueux,48.5000312,-2.709716021,bretagne,côtes d'armor,city,St-Brieuc
lanleff,48.693054909,-3.046367898,bretagne,côtes d'armor,city,Frynaudour
lanmerin,48.739896973,-3.357535431,bretagne,côtes d'armor,city,Lannion
le leslay,48.423988985,-2.965116606,bretagne,côtes d'armor,city,Quintin
louannec,48.783589414,-3.412307723,bretagne,côtes d'armor,city,Lannion
megrit,48.389735749,-2.267409842,bretagne,côtes d'armor,city,Plénée-Jugon
merdrignac,48.193667485,-2.396224664,bretagne,côtes d'armor,city,St-Méen
minihy treguier,48.767972513,-3.259389123,bretagne,côtes d'armor,city,Traou-Nez
moncontour de bretagne,48.358238515,-2.6337867690000003,bretagne,côtes d'armor,city,Yffiniac
le moustoir,48.273660501,-3.49127303,bretagne,côtes d'armor,city,Carhaix
penvenan,48.816972706,-3.301924259,bretagne,côtes d'armor,city,Traou-Nez
perros guirec,48.812104419,-3.466956832,bretagne,côtes d'armor,city,Lannion
peumerit quintin,48.363361135,-3.2850994460000003,bretagne,côtes d'armor,city,Les Mais
plehedel,48.694654588,-3.006755586,bretagne,côtes d'armor,city,Paimpol
frehel,48.634581636,-2.361916102,bretagne,côtes d'armor,city,Landébia
frehel,48.634581636,-2.361916102,bretagne,côtes d'armor,city,Landébia
plelan le petit,48.426818936,-2.22411872,bretagne,côtes d'armor,city,Corseul-Languenan
plelauff,48.198310035,-3.203805807,bretagne,côtes d'armor,city,Pontivy
plemet,48.174589649,-2.597019243,bretagne,côtes d'armor,city,Loudéac
pleneuf val andre,48.583591123,-2.529606692,bretagne,côtes d'armor,city,Lamballe
plerin,48.543995224,-2.7697161990000003,bretagne,côtes d'armor,city,Le Légué
plerneuf,48.505787794,-2.88048429,bretagne,côtes d'armor,city,Plouvara-Plerneuf
beaussais sur mer,48.560466315,-2.136524705,bretagne,côtes d'armor,city,Corseul-Languenan
plouezec,48.738584393,-2.9792385560000003,bretagne,côtes d'armor,city,Paimpol
plougonver,48.485023131,-3.374817472,bretagne,côtes d'armor,city,Plougonver
ploulec h,48.71803918,-3.500180988,bretagne,côtes d'armor,city,Lannion
ploumagoar,48.530550126,-3.109403481,bretagne,côtes d'armor,city,Guingamp
ploumilliau,48.683792046,-3.513471005,bretagne,côtes d'armor,city,Lannion
plounevez moedec,48.551149025,-3.445164456,bretagne,côtes d'armor,city,Plouaret-Trégor
plounevez quintin,48.28537131,-3.240792192,bretagne,côtes d'armor,city,Callac
plourhan,48.631090986,-2.881998192,bretagne,côtes d'armor,city,Châtelaudren-Plouagat
plumaudan,48.356482801,-2.115088618,bretagne,côtes d'armor,city,Caulnes
plurien,48.609774553,-2.400184693,bretagne,côtes d'armor,city,Landébia
plusquellec,48.399278508,-3.4840892,bretagne,côtes d'armor,city,Le Pénity
pluzunet,48.636741845,-3.37148292,bretagne,côtes d'armor,city,Belle-Isle-Bégard
pommerit le vicomte,48.61825596,-3.102894322,bretagne,côtes d'armor,city,Trégonneau-Squiffiec
pordic,48.567376479,-2.830210008,bretagne,côtes d'armor,city,La Méaugon
pordic,48.567376479,-2.830210008,bretagne,côtes d'armor,city,La Méaugon
quemper guezennec,48.699959286,-3.108934343,bretagne,côtes d'armor,city,Frynaudour
quevert,48.463001441,-2.085788252,bretagne,côtes d'armor,city,Dinan
quintin,48.40333741,-2.911691362,bretagne,côtes d'armor,city,Quintin
le quiou,48.345695142,-1.997116348,bretagne,côtes d'armor,city,Dinan
la roche jaudy,48.731681808,-3.233237382,bretagne,côtes d'armor,city,Pontrieux-Halte
st barnabe,48.138231608,-2.7020788810000003,bretagne,côtes d'armor,city,Loudéac
st connan,48.412455613,-3.075119081,bretagne,côtes d'armor,city,Quintin
st denoual,48.518755854,-2.383679307,bretagne,côtes d'armor,city,Landébia
st donan,48.465810862,-2.886521009,bretagne,côtes d'armor,city,Plouvara-Plerneuf
st etienne du gue de l isle,48.085702153,-2.643117223,bretagne,côtes d'armor,city,Loudéac
st gilles pligeaux,48.379694715,-3.086908606,bretagne,côtes d'armor,city,Quintin
st gilles vieux marche,48.250201246,-2.969558154,bretagne,côtes d'armor,city,Uzel
st helen,48.466004612,-1.959266327,bretagne,côtes d'armor,city,Pleudihen
st lormel,48.551527395,-2.235622513,bretagne,côtes d'armor,city,Plancoët
st quay perros,48.781532784,-3.4497166420000003,bretagne,côtes d'armor,city,Lannion
st quay portrieux,48.654096289,-2.84326682,bretagne,côtes d'armor,city,Châtelaudren-Plouagat
st samson sur rance,48.491427043,-2.01862491,bretagne,côtes d'armor,city,La Hisse
ste trephine,48.265763057,-3.169670965,bretagne,côtes d'armor,city,Les Mais
tonquedec,48.6758572,-3.400382454,bretagne,côtes d'armor,city,Lannion
trebedan,48.40593828,-2.162915474,bretagne,côtes d'armor,city,Broons
trebeurden,48.771011102,-3.558020545,bretagne,côtes d'armor,city,Lannion
treffrin,48.29850839,-3.526766904,bretagne,côtes d'armor,city,Carhaix
trevron,48.388856965,-2.068150871,bretagne,côtes d'armor,city,Dinan
troguery,48.759726244,-3.224558185,bretagne,côtes d'armor,city,Traou-Nez
coincy,49.163369393,3.435507258,hauts de france,aisne,city,Oulchy-Breny
courcelles sur vesle,49.348384296,3.5768017,hauts de france,aisne,city,Braine
couvrelles,49.333575313,3.484188487,hauts de france,aisne,city,Braine
coyolles,49.207904747,2.985121226,hauts de france,aisne,city,Vaumoise
crezancy,49.042961449,3.511334023,hauts de france,aisne,city,Mézy
crupilly,49.93134733,3.753671941,hauts de france,aisne,city,Vervins
cuffies,49.40881309,3.322618968,hauts de france,aisne,city,Crouy
cuiry housse,49.290068731,3.48799277,hauts de france,aisne,city,Braine
cys la commune,49.38382226,3.572113893,hauts de france,aisne,city,Braine
danizy,49.666963247,3.401269705,hauts de france,aisne,city,La Fère
dommiers,49.329295145,3.21647485,hauts de france,aisne,city,Vierzy
domptin,49.015963511,3.27351264,hauts de france,aisne,city,Nanteuil-Saâcy
dorengt,49.965309735,3.703572362,hauts de france,aisne,city,Ors
ebouleau,49.678280612,3.883051636,hauts de france,aisne,city,Clermont-les-Fermes
epieds,49.104891041,3.450978187,hauts de france,aisne,city,Bueil
estrees,49.970790714,3.280790847,hauts de france,aisne,city,Fresnoy-le-Grand
etrepilly,49.082286172,3.348074912,hauts de france,aisne,city,Château-Thierry
villemontoire,49.300177059,3.322039868,hauts de france,aisne,city,Vierzy
villers le sec,49.771405605,3.504093929,hauts de france,aisne,city,Vesoul
bayet,46.257799091,3.276444635,auvergne rhône alpes,allier,city,St-Pourçain-sur-Sioule
cesset,46.299244675,3.198543667,auvergne rhône alpes,allier,city,St-Pourçain-sur-Sioule
montord,46.289768724,3.240044652,auvergne rhône alpes,allier,city,St-Pourçain-sur-Sioule
st pourcain sur sioule,46.304647124,3.305875386,auvergne rhône alpes,allier,city,St-Pourçain-sur-Sioule
auray,47.667479044,-2.990480599,bretagne,morbihan,city,Auray
berric,47.63852606,-2.527347397,bretagne,morbihan,city,Questembert
bubry,47.968840088,-3.176179002,bretagne,morbihan,city,Baud
caden,47.640465758,-2.29940429,bretagne,morbihan,city,Malansac
calan,47.880402675,-3.312145724,bretagne,morbihan,city,Hennebont
carnac,47.608568525,-3.069968945,bretagne,morbihan,city,Plouharnel-Carnac
la chapelle neuve,47.855792123,-2.933979588,bretagne,morbihan,city,Plougonver
concoret,48.065570226,-2.209424921,bretagne,morbihan,city,St-Méen
damgan,47.522360225,-2.585773021,bretagne,morbihan,city,Vannes
elven,47.732777259,-2.592959731,bretagne,morbihan,city,Questembert
etel,47.656685091,-3.198362331,bretagne,morbihan,city,Plouharnel-Carnac
evriguet,48.083486637,-2.404963276,bretagne,morbihan,city,St-Méen
la gacilly,47.763828747,-2.14023729,bretagne,morbihan,city,Redon
la gacilly,47.763828747,-2.14023729,bretagne,morbihan,city,Redon
gueltas,48.091605614,-2.810458132,bretagne,morbihan,city,Loudéac
hellean,47.967923489,-2.480636576,bretagne,morbihan,city,Loudéac
inzinzac lochrist,47.856381763,-3.251954912,bretagne,morbihan,city,Hennebont
langoelan,48.121011246,-3.233228076,bretagne,morbihan,city,Pontivy
locmariaquer,47.577600653,-2.96276473,bretagne,morbihan,city,Ste-Anne
locmiquelic,47.730934277,-3.329045142,bretagne,morbihan,city,Lorient
lorient,47.750711617,-3.378920629,bretagne,morbihan,city,Lorient
merlevenez,47.732694981,-3.244200009,bretagne,morbihan,city,Brandérion
montertelot,47.885921308,-2.412428125,bretagne,morbihan,city,Questembert
neant sur yvel,48.022478006,-2.333055924,bretagne,morbihan,city,St-Méen
noyal pontivy,48.061462547,-2.891152065,bretagne,morbihan,city,Pontivy
ploemel,47.659528545,-3.07155781,bretagne,morbihan,city,Belz-Ploemel
guillestre,44.667624023,6.700554933,provence alpes côte d'azur,hautes alpes,city,Montdauphin-Guillestre
ploemeur,47.732532156,-3.442277001,bretagne,morbihan,city,Lorient
ploerdut,48.092623611,-3.288195332,bretagne,morbihan,city,Pontivy
ploermel,47.917356575,-2.379915883,bretagne,morbihan,city,Questembert
pluherlin,47.715073695,-2.370212879,bretagne,morbihan,city,Questembert
pont scorff,47.839349037,-3.41961778,bretagne,morbihan,city,Gestel
quiberon,47.487962212,-3.122714113,bretagne,morbihan,city,Quiberon
reguiny,47.986293689,-2.771251437,bretagne,morbihan,city,Pontivy
